ClavePlan|VersionPlan|ClaveAsignatura|ClaveProfesor|ClaveGrupo|Grupo|DiaSesion|HoraInicio|HoraFin|Edificio|Salon
24297|5|34533|181395|3237|A|Jueves|18:00|19:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34558|92891|3237|A|Martes|13:00|16:00|PLATAFORMA UADY-VIRTUAL|Otro
24297|5|34558|92891|3237|A|Jueves|13:00|16:00|PLATAFORMA UADY-VIRTUAL|Otro
24297|5|34577|180923|3237|A|Martes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34577|180923|3237|A|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34577|181396|3237|A|Martes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34577|181396|3237|A|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34601|158574|3237|A|Martes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34601|158574|3237|A|Jueves|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|34639|89803|3787|LIBRE|Sábado|08:00|09:00|Edificio E|Cubículo
24297|5|34641|181542|697|LAOPT|Martes|15:30|18:00|Edificio D|D1
24297|5|34641|181542|697|LAOPT|Jueves|15:30|18:00|Edificio D|D1
24297|5|34671|92659|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34671|92659|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34671|92690|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34671|92690|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34671|158278|3238|B|Lunes|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34671|158278|3238|B|Jueves|15:00|17:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
24297|5|34713|158494|3237|A|Miércoles|09:00|11:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35069|180129|3237|A|Martes|16:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
24297|5|35070|180269|3238|B|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35070|180277|3241|E|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35070|180687|3239|C|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35070|180770|5556|H|Lunes|00:15|00:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35116|158494|3237|A|Miércoles|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35119|158687|3237|A|Lunes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35119|181811|3237|A|Lunes|12:00|14:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35126|94994|3237|A|Miércoles|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35129|181812|3238|B|Domingo|03:45|04:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35136|181507|3237|A|Jueves|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35136|181507|3237|A|Viernes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35136|181507|3238|B|Jueves|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35136|181507|3238|B|Viernes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35212|181480|3237|A|Miércoles|15:00|18:00|EN LINEA|EN LINEA
24297|5|35212|181480|3237|A|Viernes|15:00|18:00|EN LINEA|EN LINEA
24297|5|35213|110467|3237|A|Jueves|07:00|10:00|EN LINEA|EN LINEA
24297|5|35642|181542|697|LAOPT|Lunes|17:30|19:30|Edificio D|D2
24297|5|35642|181542|697|LAOPT|Miércoles|17:00|19:30|Edificio D|D2
24297|5|35645|180941|3787|LIBRE|Lunes|13:00|14:30|Edificio H|H4
24297|5|35645|180941|3787|LIBRE|Jueves|13:00|14:30|Edificio H|H4
24297|5|35646|180941|3787|LIBRE|Miércoles|13:00|14:30|Edificio H|H4
24297|5|35646|180941|3787|LIBRE|Viernes|13:00|14:30|Edificio H|H4
24297|5|35658|94878|3237|A|Miércoles|13:30|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35658|94878|3237|A|Viernes|13:30|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35661|107691|3237|A|Lunes|09:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35661|181930|3237|A|Lunes|09:00|12:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35675|181937|3237|A|Martes|17:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
24297|5|35675|181937|3237|A|Jueves|17:00|19:00|PLATAFORMA UADY-VIRTUAL|Otro
24297|5|35684|181938|3238|B|Domingo|03:30|03:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35685|181527|3238|B|Domingo|01:30|01:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35685|181939|3237|A|Domingo|01:15|01:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35689|181931|3237|A|Miércoles|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35699|181367|3237|A|Sábado|12:00|15:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
24297|5|35889|89818|3787|LIBRE|Viernes|18:00|20:00|Edificio A|Cubículo
34705|5|19979|89831|288|LCC|Lunes|10:30|12:00|Edificio H|H8
34705|5|19979|89831|288|LCC|Miércoles|07:30|09:00|Edificio H|H8
34705|5|19985|89818|288|LCC|Miércoles|11:00|13:00|Edificio H|H8
34705|5|19985|89818|288|LCC|Viernes|07:30|09:30|Edificio H|H8
34705|5|19985|89818|6093|Acomp LCC|Miércoles|11:00|13:00|Edificio H|H8
34705|5|19985|89818|6093|Acomp LCC|Viernes|07:30|09:30|Edificio H|H8
34705|5|19988|89838|309|LA A|Martes|11:00|13:00|Edificio H|H6
34705|5|19988|89838|309|LA A|Viernes|10:30|12:30|Edificio H|H6
34705|5|19988|121372|288|LCC|Martes|10:30|12:30|Edificio H|H8
34705|5|19988|121372|288|LCC|Viernes|09:30|11:30|Edificio H|H8
34705|5|20127|131650|288|LCC|Lunes|07:30|09:00|Edificio H|H4
34705|5|20127|131650|288|LCC|Miércoles|07:30|09:00|Edificio H|H4
34705|5|20127|131650|288|LCC|Viernes|07:30|09:00|Edificio H|H4
34705|5|20129|89855|6095|Acomp LIC|Miércoles|15:00|17:30|Edificio H|H8
34705|5|20130|89856|288|LCC|Martes|08:30|10:00|Edificio H|H4
34705|5|20130|89856|288|LCC|Miércoles|11:00|12:30|Edificio H|H4
34705|5|20130|89856|288|LCC|Jueves|09:30|11:00|Edificio H|H4
34705|5|20131|40|6095|Acomp LIC|Lunes|09:00|11:30|Edificio A|SM A
34705|5|20132|89856|288|LCC|Jueves|13:00|15:00|Edificio H|H8
34705|5|20132|89856|288|LCC|Viernes|16:00|18:00|Edificio H|H8
34705|5|20134|41|288|LCC|Lunes|09:00|10:30|Edificio H|H4
34705|5|20134|41|288|LCC|Martes|10:00|11:30|Edificio H|H4
34705|5|20134|41|288|LCC|Viernes|09:00|10:30|Edificio H|H4
34705|5|20135|89770|288|LCC|Lunes|16:30|18:00|Edificio H|H8
34705|5|20135|89770|288|LCC|Martes|15:30|17:30|Edificio H|H8
34705|5|20135|89770|288|LCC|Jueves|15:00|16:30|Edificio H|H8
34705|5|20136|89836|288|LCC|Martes|14:30|16:00|Edificio B|CC4
34705|5|20136|89836|288|LCC|Miércoles|16:00|17:30|Edificio B|CC4
34705|5|20136|89836|288|LCC|Viernes|13:00|14:30|Edificio B|CC4
34705|5|20157|89804|288|LCC|Lunes|11:00|12:30|Edificio B|CC1
34705|5|20157|89804|288|LCC|Jueves|11:00|12:30|Edificio B|CC1
34705|5|20157|89804|288|LCC|Viernes|10:30|12:00|Edificio H|H2
34705|5|20162|131554|290|LIC|Martes|16:30|18:00|Edificio B|CC3
34705|5|20162|131554|290|LIC|Jueves|16:30|18:00|Edificio B|CC3
34705|5|20162|131554|290|LIC|Miércoles|18:00|19:30|Edificio B|CC1
34705|5|22485|89815|285|LA|Jueves|13:00|14:30|Edificio D|D3
34705|5|22485|89815|285|LA|Viernes|12:30|14:00|Edificio D|D3
34705|5|24179|89869|3237|A|Lunes|14:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|24765|89758|288|LCC|Lunes|07:00|09:00|Edificio H|H8
34705|5|24765|89758|288|LCC|Martes|07:00|09:00|Edificio H|H8
34705|5|24765|89758|288|LCC|Jueves|07:00|09:00|Edificio H|H8
34705|5|24767|89868|288|LCC|Lunes|09:00|10:30|Edificio B|CC8
34705|5|24767|89868|288|LCC|Martes|09:00|10:30|Edificio B|CC8
34705|5|24767|89868|288|LCC|Jueves|09:00|10:30|Edificio B|CC8
34705|5|25763|92883|3237|A|Lunes|11:30|13:00|EN LINEA|EN LINEA
34705|5|25763|92883|3237|A|Viernes|11:30|14:30|EN LINEA|EN LINEA
34705|5|25808|121372|6093|Acomp LCC|Miércoles|17:30|20:00|Edificio C|C2
34705|5|25809|89768|3961|Único|Lunes|15:00|16:30|Edificio B|CC1
34705|5|25809|89768|3961|Único|Martes|12:00|13:30|Edificio B|CC1
34705|5|25809|89768|3961|Único|Jueves|15:00|16:30|Edificio B|CC1
34705|5|25809|89768|6093|Acomp LCC|Lunes|15:00|16:30|Edificio B|CC1
34705|5|25809|89768|6093|Acomp LCC|Jueves|15:00|16:30|Edificio B|CC1
34705|5|25809|89768|6093|Acomp LCC|Martes|12:00|13:30|Edificio B|CC1
34705|5|25876|89773|6093|Acomp LCC|Martes|16:00|18:30|Edificio C|C9
34705|5|26224|89860|6093|Acomp LCC|Miércoles|11:00|13:30|Edificio LAB|Lab. Electrónica
34705|5|26225|89826|3755|LIS B|Martes|10:30|12:00|Edificio B|CC3
34705|5|26225|89826|3755|LIS B|Jueves|10:30|12:00|Edificio B|CC8
34705|5|26225|89826|3755|LIS B|Viernes|12:00|13:30|Edificio B|CC3
34705|5|26225|95116|6112|LIS C|Martes|10:30|12:00|Edificio B|CC8
34705|5|26225|95116|6112|LIS C|Miércoles|11:00|12:30|Edificio B|CC8
34705|5|26225|95116|6112|LIS C|Viernes|12:00|13:30|Edificio B|CC8
34705|5|26659|89764|288|LCC|Lunes|14:30|16:30|Edificio B|CC5
34705|5|26659|89764|288|LCC|Miércoles|14:30|16:30|Edificio B|CC5
34705|5|26991|160986|3238|B|Lunes|08:00|10:00|PLATAFORMA UADY-VIRTUAL|Microsoft Teams
34705|5|28744|89753|3961|Único|Lunes|16:00|18:00|Edificio C|C10
34705|5|28744|89753|3961|Único|Miércoles|16:00|18:00|Edificio C|C10
34705|5|28883|180474|3240|D|||||
34705|5|28943|89764|288|LCC|Lunes|13:00|14:30|Edificio B|CC5
34705|5|28943|89764|288|LCC|Miércoles|13:00|14:30|Edificio B|CC5
34705|5|28943|89764|288|LCC|Viernes|14:30|16:00|Edificio B|CC5
34705|5|28946|89834|288|LCC|Lunes|15:00|17:00|Edificio C|C2
34705|5|28946|89834|288|LCC|Jueves|15:00|17:00|Edificio C|C2
34705|5|28947|89768|288|LCC|Martes|16:00|17:30|Edificio B|CC4
34705|5|28947|89768|288|LCC|Miércoles|14:30|16:00|Edificio B|CC4
34705|5|28947|89768|288|LCC|Viernes|14:30|16:00|Edificio B|CC4
34705|5|28951|89828|288|LCC|Martes|15:00|16:30|Edificio B|CC7
34705|5|28951|89828|288|LCC|Jueves|15:00|16:30|Edificio B|CC7
34705|5|28951|89828|288|LCC|Viernes|15:00|16:30|Edificio B|CC7
34705|5|28952|92938|288|LCC|Lunes|13:30|15:30|Edificio C|C1
34705|5|28952|92938|288|LCC|Viernes|13:00|15:00|Edificio C|C1
34705|5|30303|41|288|LCC|Sábado|12:00|13:30|Edificio A|Cubículo
34705|5|30304|89762|288|LCC|Sábado|08:00|09:30|Edificio A|Cubículo
34705|5|30835|180293|3237|A|Sábado|12:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|30835|180900|3237|A|Sábado|12:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|30864|95563|3237|A|Viernes|14:00|17:00|PLATAFORMA UADY-VIRTUAL|Otro
34705|5|31551|181239|3238|B|Lunes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|31551|181239|3238|B|Miércoles|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|31551|181239|3238|B|Viernes|20:30|22:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|32493|89762|880|A|Lunes|10:00|12:00|Edificio A|Cubículo
34705|5|32493|89866|882|C|Martes|10:00|12:00|Edificio E|Cubículo
34705|5|33478|89803|681|OPTCOMP|Martes|19:00|21:00|Edificio B|CC4
34705|5|33478|89803|681|OPTCOMP|Miércoles|19:00|21:00|Edificio B|CC4
34705|5|33563|151622|880|A|Viernes|15:30|16:30|Edificio E|Cubículo
34705|5|33830|109725|7624|CE.Ele2E|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33830|181871|7709|FCA.Ele2A|Miércoles|20:00|22:00|FCA|FCA.Virtual
34705|5|33830|181883|7660|VET.Ele2B|Miércoles|20:00|22:00|VETERINARIA|VET.Virtual
34705|5|33831|180260|7755|CCS.Pre1C|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
34705|5|33831|180260|7757|CCS.Pre1E|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
34705|5|33831|181881|7629|CE.Pre1B|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|121361|7692|CS.Pre2E|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
34705|5|33832|181869|7804|FCA.Pre2G|Miércoles|20:00|22:00|FCA|FCA.Virtual
34705|5|33832|181872|7633|CE.Pre2D|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|181875|7805|PIIV.Pre2A|Miércoles|20:00|22:00|PII VIRTUAL|AulaVirtual
34705|5|33832|181879|7797|CE.Pre2M|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|181881|7637|CE.Pre2H|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|181881|7638|CE.Pre2I|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|181882|7630|CE.Pre2A|Miércoles|20:00|22:20|CAMPUS EXACTAS|CE.Virtual
34705|5|33832|181917|7813|UMT.Pre2C|Miércoles|20:00|22:00|UMT|UMT.Virtual
34705|5|33832|181919|7792|CCS.Pre2H|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
34705|5|33832|181920|7809|PIIV.Pre2E|Miércoles|20:00|22:00|PII VIRTUAL|AulaVirtual
34705|5|33832|181925|7798|CS.Pre2L|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
34705|5|33832|181926|7697|CS.Pre2J|Miércoles|20:00|22:00|CAMPUS SALUD|CS.Virtual
34705|5|33833|142374|7775|CCS.Int1G|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
34705|5|33833|181872|7728|FCA.Int1D|Miércoles|20:00|22:00|FCA|FCA.Virtual
34705|5|33833|181882|7643|CE.Int1C|Miércoles|20:00|22:00|CAMPUS EXACTAS|CE.Virtual
34705|5|33833|181884|7769|CCS.Int1A|Miércoles|20:00|22:00|CAMPUS SOCIALES|CCS.Virtual
34705|5|33834|181871|7818|FCA.Int2G|Miércoles|20:00|22:00|FCA|FCA.Virtual
34705|5|34127|180458|3238|B|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34127|180458|3238|B|Viernes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34127|181943|3238|B|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34127|181943|3238|B|Viernes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34133|181509|3237|A|Martes|19:30|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34133|181509|3237|A|Jueves|19:30|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34157|181242|3240|D|Martes|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34157|181242|3240|D|Jueves|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181725|3237|A|Lunes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181725|3237|A|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181725|3237|A|Jueves|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181748|3237|A|Lunes|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181748|3237|A|Miércoles|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34557|181748|3237|A|Jueves|18:00|20:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34598|181547|3237|A|Lunes|00:00|00:15|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34601|158574|3237|A|Martes|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34601|158574|3237|A|Jueves|19:00|21:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|34628|89769|681|OPTCOMP|Martes|18:00|19:30|Edificio LAB|Redes
34705|5|34628|89769|681|OPTCOMP|Jueves|18:00|19:30|Edificio LAB|Redes
34705|5|34628|89769|681|OPTCOMP|Viernes|18:00|19:30|Edificio LAB|Redes
34705|5|34629|121400|289|LIS|Martes|19:00|21:00|Edificio B|CC7
34705|5|34629|121400|289|LIS|Jueves|19:00|21:00|Edificio B|CC7
34705|5|34630|181250|289|LIS|Martes|19:00|21:00|Edificio A|Cubículo
34705|5|34630|181250|289|LIS|Jueves|19:00|21:00|Edificio A|Cubículo
34705|5|34649|89762|288|LCC|Jueves|10:30|12:30|Edificio H|H8
34705|5|34649|180635|288|LCC|Jueves|10:30|12:30|Edificio H|H8
34705|5|34651|89762|681|OPTCOMP|Martes|13:00|14:30|Edificio B|CC4
34705|5|34651|89762|681|OPTCOMP|Miércoles|13:00|14:30|Edificio B|CC4
34705|5|34651|89762|681|OPTCOMP|Jueves|13:30|15:00|Edificio B|CC4
34705|5|34861|89828|677|LCCOPT|Viernes|09:00|13:00|Edificio E|Cubículo
34705|5|35070|180276|4592|F|Lunes|00:30|00:45|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35135|180530|3237|A|Lunes|17:00|19:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35135|180530|3237|A|Sábado|16:00|18:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35150|94688|289|LIS|Lunes|19:00|21:00|Edificio B|CC7
34705|5|35150|94688|289|LIS|Miércoles|19:00|21:00|Edificio B|CC7
34705|5|35645|180941|3787|LIBRE|Lunes|13:00|14:30|Edificio H|H4
34705|5|35645|180941|3787|LIBRE|Jueves|13:00|14:30|Edificio H|H4
34705|5|35646|180941|3787|LIBRE|Miércoles|13:00|14:30|Edificio H|H4
34705|5|35646|180941|3787|LIBRE|Viernes|13:00|14:30|Edificio H|H4
34705|5|35664|92859|3237|A|Martes|08:00|12:00|EN LINEA|EN LINEA
34705|5|35673|180458|3237|A|Martes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35673|180458|3237|A|Jueves|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35673|181657|3237|A|Martes|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35673|181657|3237|A|Jueves|19:30|21:30|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
34705|5|35733|181082|681|OPTCOMP|Lunes|19:00|21:00|Edificio B|CC8
34705|5|35733|181082|681|OPTCOMP|Miércoles|19:00|21:00|Edificio B|CC8
34705|5|35754|89852|681|OPTCOMP|Lunes|18:00|19:30|Edificio B|CC4
34705|5|35754|89852|681|OPTCOMP|Martes|17:30|19:00|Edificio B|CC4
34705|5|35754|89852|681|OPTCOMP|Jueves|18:00|19:30|Edificio B|CC4
34705|5|35755|89866|681|OPTCOMP|Lunes|18:00|19:30|Edificio B|CC1
34705|5|35755|89866|681|OPTCOMP|Martes|18:00|19:30|Edificio B|CC1
34705|5|35755|89866|681|OPTCOMP|Jueves|18:00|19:30|Edificio B|CC1
34705|5|35761|89813|681|OPTCOMP|Martes|16:30|18:30|Edificio B|CC5
34705|5|35761|89813|681|OPTCOMP|Miércoles|16:30|18:30|Edificio B|CC5
34705|5|35763|181528|681|OPTCOMP|Miércoles|16:30|18:30|Edificio B|CC7
34705|5|35763|181528|681|OPTCOMP|Viernes|16:30|18:30|Edificio B|CC7
36802|3|19979|89802|3754|LIS A|Martes|07:30|09:00|Edificio D|D3
36802|3|19979|89802|3754|LIS A|Jueves|07:30|09:00|Edificio D|D3
36802|3|19979|180635|3755|LIS B|Martes|07:30|09:00|Edificio H|H1
36802|3|19979|180635|3755|LIS B|Jueves|07:30|09:00|Edificio H|H1
36802|3|19985|89842|3754|LIS A|Lunes|09:00|11:00|Edificio H|H1
36802|3|19985|89842|3754|LIS A|Miércoles|09:00|11:00|Edificio H|H1
36802|3|19985|89865|6112|LIS C|Miércoles|11:00|13:00|Edificio D|D4
36802|3|19985|89865|6112|LIS C|Viernes|09:00|11:00|Edificio D|D4
36802|3|19985|97528|3755|LIS B|Martes|09:00|11:00|Edificio D|D3
36802|3|19985|97528|3755|LIS B|Jueves|09:00|11:00|Edificio D|D3
36802|3|19988|89629|6112|LIS C|Lunes|09:00|11:00|Edificio D|D3
36802|3|19988|89629|6112|LIS C|Miércoles|11:00|13:00|Edificio D|D3
36802|3|19988|89763|287|LEM|Martes|07:30|09:30|Edificio C|C6
36802|3|19988|89763|287|LEM|Viernes|07:30|09:30|Edificio C|C6
36802|3|19988|131553|3755|LIS B|Lunes|11:00|13:00|Edificio D|D4
36802|3|19988|131553|3755|LIS B|Martes|13:00|15:00|Edificio D|D4
36802|3|19988|180635|3754|LIS A|Martes|09:00|11:00|Edificio H|H1
36802|3|19988|180635|3754|LIS A|Viernes|09:00|11:00|Edificio H|H1
36802|3|19988|181373|310|LA B|Lunes|11:00|13:00|Edificio H|H7
36802|3|19988|181373|310|LA B|Jueves|10:30|12:30|Edificio H|H7
36802|3|20127|89758|3755|LIS B|Lunes|09:00|10:30|Edificio H|H3
36802|3|20127|89758|3755|LIS B|Miércoles|07:30|09:00|Edificio H|H3
36802|3|20127|89758|3755|LIS B|Viernes|07:30|09:00|Edificio H|H3
36802|3|20127|131650|3754|LIS A|Lunes|09:00|10:30|Edificio H|H2
36802|3|20127|131650|3754|LIS A|Jueves|09:00|10:30|Edificio H|H2
36802|3|20127|131650|3754|LIS A|Viernes|09:00|10:30|Edificio H|H2
36802|3|20129|89855|6095|Acomp LIC|Miércoles|15:00|17:30|Edificio H|H8
36802|3|20130|40|3754|LIS A|Lunes|07:30|09:00|Edificio H|H2
36802|3|20130|40|3754|LIS A|Martes|07:30|09:00|Edificio H|H2
36802|3|20130|40|3754|LIS A|Jueves|07:30|09:00|Edificio H|H2
36802|3|20130|89865|3755|LIS B|Lunes|07:30|09:00|Edificio H|H3
36802|3|20130|89865|3755|LIS B|Martes|07:30|09:00|Edificio H|H3
36802|3|20130|89865|3755|LIS B|Jueves|07:30|09:00|Edificio H|H3
36802|3|20134|41|3755|LIS B|Lunes|10:30|12:00|Edificio H|H3
36802|3|20134|41|3755|LIS B|Miércoles|11:00|12:30|Edificio H|H3
36802|3|20134|41|3755|LIS B|Viernes|10:30|12:00|Edificio H|H3
36802|3|20134|89852|3754|LIS A|Martes|09:00|10:30|Edificio H|H2
36802|3|20134|89852|3754|LIS A|Miércoles|07:30|09:00|Edificio H|H2
36802|3|20134|89852|3754|LIS A|Viernes|07:30|09:00|Edificio H|H2
36802|3|20135|38|6094|Acomp LIS|Martes|10:30|13:00|Edificio H|H2
36802|3|20135|89770|288|LCC|Lunes|16:30|18:00|Edificio H|H8
36802|3|20135|89770|288|LCC|Martes|15:30|17:30|Edificio H|H8
36802|3|20135|89770|288|LCC|Jueves|15:00|16:30|Edificio H|H8
36802|3|20157|89659|6094|Acomp LIS|Lunes|08:00|10:30|Edificio B|CC4
36802|3|20157|89804|288|LCC|Lunes|11:00|12:30|Edificio B|CC1
36802|3|20157|89804|288|LCC|Jueves|11:00|12:30|Edificio B|CC1
36802|3|20157|89804|288|LCC|Viernes|10:30|12:00|Edificio H|H2
36802|3|22048|89824|3754|LIS A|Miércoles|17:30|19:00|Edificio H|H1
36802|3|22048|89824|3754|LIS A|Viernes|17:30|19:00|Edificio H|H1
36802|3|22048|89824|3754|LIS A|Jueves|14:30|16:00|Edificio H|H1
36802|3|22048|89824|3755|LIS B|Lunes|17:30|19:00|Edificio H|H3
36802|3|22048|89824|3755|LIS B|Martes|17:30|19:00|Edificio H|H3
36802|3|22048|89824|3755|LIS B|Jueves|17:30|19:00|Edificio H|H3
36802|3|22485|89815|285|LA|Jueves|13:00|14:30|Edificio D|D3
36802|3|22485|89815|285|LA|Viernes|12:30|14:00|Edificio D|D3
36802|3|24159|92859|3237|A|Jueves|08:00|12:00|EN LINEA|EN LINEA
36802|3|24179|89869|3237|A|Lunes|14:00|16:00|PLATAFORMA UADY-VIRTUAL|PLATAFORMA UADY-VIRTUAL
